exp_id,gps_eps_m,gps_min_samples,embed_name,sim_th,knn_k,geo_max_features,geo_ratio,geo_ransac_thresh,geo_min_matches,geo_score_th,n_photos,n_gps_clusters,n_scene_clusters,time_gps_dbscan,time_embedding_geo,silhouette,davies_bouldin,ARI,NMI
exp_000_APGeM_eps5.0_geo0.25,5.0,3,APGeM,0.8,10,1500,0.75,5.0,10,0.25,23,2,3,0.0016138751525431871,46.87940645799972,0.06176808476448059,2.0100164109859713,nan,nan
exp_001_CLIP_eps5.0_geo0.25,5.0,3,CLIP,0.7,10,1500,0.75,5.0,10,0.25,23,2,2,0.0009579581674188375,79.40999270812608,0.31764599680900574,1.7022421699173158,nan,nan
exp_002_APGeM+CLIP_eps5.0_geo0.25,5.0,3,APGeM+CLIP,0.8,10,1500,0.75,5.0,10,0.25,23,2,3,0.0032101250253617764,47.67983491602354,0.09548628330230713,1.855269669965385,nan,nan
exp_003_APGeM_eps8.0_geo0.25,8.0,3,APGeM,0.8,10,1500,0.75,5.0,10,0.25,23,3,5,0.0008096247911453247,48.57008729199879,-0.06132278963923454,1.8359750956830794,nan,nan
exp_004_CLIP_eps8.0_geo0.25,8.0,3,CLIP,0.7,10,1500,0.75,5.0,10,0.25,23,3,3,0.0005165000911802053,86.9274957079906,0.14549699425697327,2.3340546240743936,nan,nan
exp_005_APGeM+CLIP_eps8.0_geo0.25,8.0,3,APGeM+CLIP,0.8,10,1500,0.75,5.0,10,0.25,23,3,5,0.0008169170469045639,52.4834577080328,-0.04000774770975113,1.7341229037846335,nan,nan
exp_006_APGeM_eps12.0_geo0.25,12.0,3,APGeM,0.8,10,1500,0.75,5.0,10,0.25,23,2,3,0.0008782499935477972,73.65305204107426,0.06760205328464508,2.0881244095835663,nan,nan
exp_007_CLIP_eps12.0_geo0.25,12.0,3,CLIP,0.7,10,1500,0.75,5.0,10,0.25,23,2,2,0.0008383342064917088,121.05911191599444,0.2873355746269226,1.8938526657616792,nan,nan
exp_008_APGeM+CLIP_eps12.0_geo0.25,12.0,3,APGeM+CLIP,0.8,10,1500,0.75,5.0,10,0.25,23,2,3,0.0009789590258151293,75.79337937501259,0.09689546376466751,1.947543228646362,nan,nan
